skill_name,district,posting_count,avg_salary,in_taxonomy,current_demand_score,growth_rate_percent,obsolescence_risk,demand_trend,district_growth_rate,district_skills_gap,static_emerging_bonus,trends_bonus,emerging_bonus,obsolescence_penalty,predicted_score_6m,confidence_6m,predicted_score_12m,confidence_12m,predicted_score_24m,confidence_24m,demand_band_6m,demand_band_12m,demand_band_24m
Manual Testing,Osmanabad,3,190432.0,False,4.8,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,18.1,48,20.1,48,24.1,48,Low,Low,Low
Manual Testing,Parbhani,5,77246.4,False,8.2,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,22.0,52,24.4,52,29.0,52,Low,Low,Low
Manual Testing,Pune,2,35085.0,False,2.8,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,17.2,46,19.4,46,23.7,46,Low,Low,Low
Manual Testing,Raigad,1,33805.0,False,0.0,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,14.3,44,16.8,44,21.8,44,Low,Low,Low
Manual Testing,Sangli,6,179982.16666666666,False,15.6,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,29.1,54,31.5,54,36.3,54,Low,Low,Medium
Manual Testing,Satara,7,86367.28571428571,False,15.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,29.7,56,32.1,56,37.1,56,Low,Low,Medium
Manual Testing,Solapur,3,247156.0,False,4.8,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,19.6,48,21.8,48,26.4,48,Low,Low,Low
Manual Testing,Yavatmal,9,78370.66666666667,False,19.0,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,32.6,60,34.9,60,39.6,60,Low,Low,Medium
Mechanical Fitting,Ahmednagar,5,189510.0,False,9.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,22.4,52,24.5,52,28.7,52,Low,Low,Low
Mechanical Fitting,Akola,2,62669.0,False,2.1,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,14.3,46,16.5,46,21.0,46,Low,Low,Low
Mechanical Fitting,Amravati,5,162087.6,False,12.9,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,26.4,52,28.6,52,33.1,52,Low,Low,Low
Mechanical Fitting,Aurangabad,10,139667.2,False,23.1,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,36.5,62,38.4,62,42.2,62,Medium,Medium,Medium
Mechanical Fitting,Beed,6,106583.83333333333,False,14.3,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,29.4,54,31.8,54,36.6,54,Low,Low,Medium
Mechanical Fitting,Bhiwandi,8,143121.625,False,19.4,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,33.7,58,35.9,58,40.3,58,Low,Medium,Medium
Mechanical Fitting,Chandrapur,3,137340.33333333334,False,4.8,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,17.7,48,19.9,48,24.3,48,Low,Low,Low
Mechanical Fitting,Dhule,6,226271.5,False,15.2,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,29.7,54,32.2,54,37.3,54,Low,Low,Medium
Mechanical Fitting,Jalgaon,5,122558.6,False,10.5,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.7,52,Low,Low,Low
Mechanical Fitting,Jalna,4,161915.5,False,6.5,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,18.6,50,20.7,50,25.0,50,Low,Low,Low
Mechanical Fitting,Kolhapur,9,169915.66666666666,False,20.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,34.5,60,36.9,60,41.8,60,Low,Medium,Medium
Mechanical Fitting,Latur,3,75087.33333333333,False,5.1,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,19.4,48,21.8,48,26.7,48,Low,Low,Low
Mechanical Fitting,Mumbai,4,176971.0,False,7.4,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.4,50,Low,Low,Low
Mechanical Fitting,Nagpur,8,101183.625,False,15.2,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,29.1,58,31.4,58,36.0,58,Low,Low,Medium
Mechanical Fitting,Nanded,4,166554.0,False,6.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,19.5,50,21.7,50,26.0,50,Low,Low,Low
Mechanical Fitting,Nashik,8,86360.625,False,18.4,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,31.9,58,34.1,58,38.3,58,Low,Low,Medium
Mechanical Fitting,Osmanabad,4,139047.25,False,7.1,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,20.4,50,22.4,50,26.4,50,Low,Low,Low
Mechanical Fitting,Parbhani,6,68744.5,False,10.2,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,24.0,54,26.4,54,31.0,54,Low,Low,Low
Mechanical Fitting,Pune,6,112376.0,False,13.9,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,28.3,54,30.5,54,34.8,54,Low,Low,Low
Mechanical Fitting,Raigad,3,245644.66666666666,False,5.7,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,20.0,48,22.5,48,27.5,48,Low,Low,Low
Mechanical Fitting,Sangli,6,168757.5,False,15.6,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,29.1,54,31.5,54,36.3,54,Low,Low,Medium
Mechanical Fitting,Satara,3,215916.66666666666,False,5.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,19.7,48,22.1,48,27.1,48,Low,Low,Low
Mechanical Fitting,Solapur,4,233337.0,False,7.1,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,21.9,50,24.1,50,28.7,50,Low,Low,Low
Mechanical Fitting,Yavatmal,6,169775.83333333334,False,11.9,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,25.5,54,27.8,54,32.5,54,Low,Low,Low
Mechanical Systems,Ahmednagar,5,85017.2,False,9.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,22.4,52,24.5,52,28.7,52,Low,Low,Low
Mechanical Systems,Akola,7,160336.57142857142,False,12.8,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,25.0,56,27.2,56,31.7,56,Low,Low,Low
Mechanical Systems,Amravati,3,182194.0,False,6.5,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,20.0,48,22.2,48,26.7,48,Low,Low,Low
Mechanical Systems,Aurangabad,12,147216.75,False,28.2,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,41.6,66,43.5,66,47.3,66,Medium,Medium,Medium
Mechanical Systems,Beed,7,152601.0,False,17.1,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,32.2,56,34.6,56,39.4,56,Low,Low,Medium
Mechanical Systems,Bhiwandi,6,105446.83333333333,False,13.9,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,28.2,54,30.4,54,34.8,54,Low,Low,Low
Mechanical Systems,Chandrapur,7,82064.71428571429,False,14.3,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,27.2,56,29.4,56,33.8,56,Low,Low,Low
Mechanical Systems,Dhule,5,92196.2,False,12.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,26.6,52,29.1,52,34.2,52,Low,Low,Low
Mechanical Systems,Jalgaon,5,167888.0,False,10.5,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.7,52,Low,Low,Low
Mechanical Systems,Jalna,1,35795.0,False,0.0,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,12.1,44,14.2,44,18.5,44,Low,Low,Low
Mechanical Systems,Kolhapur,7,104229.57142857143,False,15.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,29.5,56,31.9,56,36.8,56,Low,Low,Medium
Mechanical Systems,Latur,11,223159.81818181818,False,25.6,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,39.9,64,42.3,64,47.2,64,Medium,Medium,Medium
Mechanical Systems,Mumbai,7,120882.42857142857,False,18.5,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,31.5,56,33.8,56,38.5,56,Low,Low,Medium
Mechanical Systems,Nagpur,5,165760.6,False,8.7,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,22.6,52,24.9,52,29.5,52,Low,Low,Low
Mechanical Systems,Nanded,3,183510.33333333334,False,4.4,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,17.2,48,19.4,48,23.7,48,Low,Low,Low
Mechanical Systems,Nashik,6,103075.33333333333,False,13.2,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.1,54,Low,Low,Low
Mechanical Systems,Osmanabad,7,116341.14285714286,False,14.3,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,27.6,56,29.6,56,33.6,56,Low,Low,Low
Mechanical Systems,Parbhani,7,124983.71428571429,False,12.2,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,26.0,56,28.4,56,33.0,56,Low,Low,Low
Mechanical Systems,Pune,3,62049.0,False,5.6,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,20.0,48,22.2,48,26.5,48,Low,Low,Low
Mechanical Systems,Raigad,5,125498.6,False,11.4,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,25.7,52,28.2,52,33.2,52,Low,Low,Low
Mechanical Systems,Sangli,12,156437.16666666666,False,34.4,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,47.9,66,50.3,66,55.1,66,Medium,Medium,Medium
Mechanical Systems,Satara,4,97072.5,False,7.5,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,22.2,50,24.6,50,29.6,50,Low,Low,Low
Mechanical Systems,Solapur,5,262652.2,False,9.5,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,24.3,52,26.5,52,31.1,52,Low,Low,Low
Mechanical Systems,Yavatmal,6,89592.0,False,11.9,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,25.5,54,27.8,54,32.5,54,Low,Low,Low
Medical Procedures,Ahmednagar,4,122036.0,False,7.0,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,20.1,50,22.2,50,26.4,50,Low,Low,Low
Medical Procedures,Akola,4,88704.75,False,6.4,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,18.6,50,20.8,50,25.3,50,Low,Low,Low
Medical Procedures,Amravati,5,149355.6,False,12.9,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,26.4,52,28.6,52,33.1,52,Low,Low,Low
Medical Procedures,Aurangabad,6,108725.66666666667,False,12.8,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,26.2,54,28.1,54,31.9,54,Low,Low,Low
Medical Procedures,Beed,4,81980.25,False,8.6,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,23.7,50,26.1,50,30.9,50,Low,Low,Low
Medical Procedures,Bhiwandi,6,166969.66666666666,False,13.9,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,28.2,54,30.4,54,34.8,54,Low,Low,Low
Medical Procedures,Chandrapur,6,176508.0,False,11.9,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,24.8,54,27.0,54,31.4,54,Low,Low,Low
Medical Procedures,Dhule,6,107566.66666666667,False,15.2,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,29.7,54,32.2,54,37.3,54,Low,Low,Medium
Medical Procedures,Jalgaon,4,107416.0,False,7.9,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,21.4,50,23.6,50,28.1,50,Low,Low,Low
Medical Procedures,Jalna,1,17540.0,False,0.0,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,12.1,44,14.2,44,18.5,44,Low,Low,Low
Medical Procedures,Kolhapur,4,148422.5,False,7.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Medical Procedures,Latur,2,47639.0,False,2.6,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,16.9,46,19.3,46,24.2,46,Low,Low,Low
Medical Procedures,Mumbai,5,194693.8,False,11.1,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,24.1,52,26.4,52,31.1,52,Low,Low,Low
Medical Procedures,Nagpur,9,178920.66666666666,False,17.4,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,31.3,60,33.6,60,38.2,60,Low,Low,Medium
Medical Procedures,Nanded,4,187304.25,False,6.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,19.5,50,21.7,50,26.0,50,Low,Low,Low
Medical Procedures,Nashik,5,120971.0,False,10.5,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.4,52,Low,Low,Low
Medical Procedures,Osmanabad,6,105188.33333333333,False,11.9,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,25.2,54,27.2,54,31.2,54,Low,Low,Low
Medical Procedures,Parbhani,10,149511.0,False,18.4,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,32.2,62,34.6,62,39.2,62,Low,Low,Medium
Medical Procedures,Pune,4,112583.5,False,8.3,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,22.7,50,24.9,50,29.2,50,Low,Low,Low
Medical Procedures,Raigad,5,42677.2,False,11.4,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,25.7,52,28.2,52,33.2,52,Low,Low,Low
Medical Procedures,Sangli,7,129188.14285714286,False,18.7,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,32.2,56,34.6,56,39.4,56,Low,Low,Medium
Medical Procedures,Satara,11,154874.18181818182,False,25.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,39.7,64,42.1,64,47.1,64,Medium,Medium,Medium
Medical Procedures,Solapur,4,170481.25,False,7.1,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,21.9,50,24.1,50,28.7,50,Low,Low,Low
Medical Procedures,Yavatmal,8,136815.5,False,16.7,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,30.3,58,32.6,58,37.3,58,Low,Low,Medium
Medication Administration,Ahmednagar,6,111035.33333333333,False,11.6,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,24.7,54,26.8,54,31.0,54,Low,Low,Low
Medication Administration,Akola,6,105057.5,False,10.6,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,22.8,54,25.0,54,29.5,54,Low,Low,Low
Medication Administration,Amravati,4,157995.75,False,9.7,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,23.2,50,25.4,50,29.9,50,Low,Low,Low
Medication Administration,Aurangabad,7,101324.14285714286,False,15.4,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,28.8,56,30.7,56,34.5,56,Low,Low,Low
Medication Administration,Beed,4,113993.5,False,8.6,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,23.7,50,26.1,50,30.9,50,Low,Low,Low
Medication Administration,Bhiwandi,3,307002.3333333333,False,5.6,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,19.9,48,22.1,48,26.5,48,Low,Low,Low
Medication Administration,Chandrapur,4,137877.0,False,7.1,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,20.0,50,22.2,50,26.6,50,Low,Low,Low
Medication Administration,Dhule,5,77154.8,False,12.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,26.6,52,29.1,52,34.2,52,Low,Low,Low
Medication Administration,Jalgaon,4,168884.25,False,7.9,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,21.4,50,23.6,50,28.1,50,Low,Low,Low
Medication Administration,Jalna,1,17540.0,False,0.0,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,12.1,44,14.2,44,18.5,44,Low,Low,Low
Medication Administration,Kolhapur,4,148422.5,False,7.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Medication Administration,Latur,2,47639.0,False,2.6,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,16.9,46,19.3,46,24.2,46,Low,Low,Low
Medication Administration,Mumbai,5,221906.0,False,11.1,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,24.1,52,26.4,52,31.1,52,Low,Low,Low
Medication Administration,Nagpur,7,88837.71428571429,False,13.0,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,26.9,56,29.2,56,33.8,56,Low,Low,Low
Medication Administration,Nanded,4,187304.25,False,6.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,19.5,50,21.7,50,26.0,50,Low,Low,Low
Medication Administration,Nashik,3,35246.0,False,5.3,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,18.8,48,21.0,48,25.2,48,Low,Low,Low
Medication Administration,Osmanabad,4,44817.0,False,7.1,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,20.4,50,22.4,50,26.4,50,Low,Low,Low
Medication Administration,Parbhani,8,142422.75,False,14.3,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,28.1,58,30.5,58,35.1,58,Low,Low,Medium
Medication Administration,Pune,6,94796.16666666667,False,13.9,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,28.3,54,30.5,54,34.8,54,Low,Low,Low
Medication Administration,Raigad,6,50312.5,False,14.3,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,28.6,54,31.1,54,36.1,54,Low,Low,Medium
Medication Administration,Sangli,8,119565.875,False,21.9,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,35.4,58,37.8,58,42.6,58,Medium,Medium,Medium
Medication Administration,Satara,10,122622.3,False,22.5,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,37.2,62,39.6,62,44.6,62,Medium,Medium,Medium
Medication Administration,Solapur,4,86259.0,False,7.1,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,21.9,50,24.1,50,28.7,50,Low,Low,Low
Medication Administration,Yavatmal,8,139421.125,False,16.7,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,30.3,58,32.6,58,37.3,58,Low,Low,Medium
Medication Dispensing,Ahmednagar,6,124574.5,False,11.6,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,24.7,54,26.8,54,31.0,54,Low,Low,Low
Medication Dispensing,Akola,6,147889.83333333334,False,10.6,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,22.8,54,25.0,54,29.5,54,Low,Low,Low
Medication Dispensing,Amravati,3,237806.0,False,6.5,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,20.0,48,22.2,48,26.7,48,Low,Low,Low
Medication Dispensing,Aurangabad,9,108254.11111111111,False,20.5,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,33.9,60,35.8,60,39.6,60,Low,Medium,Medium
Medication Dispensing,Beed,3,130425.66666666667,False,5.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,20.8,48,23.2,48,28.0,48,Low,Low,Low
Medication Dispensing,Bhiwandi,2,31109.0,False,2.8,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,17.1,46,19.3,46,23.7,46,Low,Low,Low
Medication Dispensing,Chandrapur,7,157381.0,False,14.3,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,27.2,56,29.4,56,33.8,56,Low,Low,Low
Medication Dispensing,Dhule,7,74208.71428571429,False,18.2,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,32.7,56,35.2,56,40.3,56,Low,Medium,Medium
Medication Dispensing,Jalgaon,9,102182.44444444444,False,21.1,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,34.6,60,36.8,60,41.3,60,Low,Medium,Medium
Medication Dispensing,Jalna,8,70145.75,False,15.2,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,27.3,58,29.4,58,33.7,58,Low,Low,Low
Medication Dispensing,Kolhapur,5,207082.6,False,10.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,24.5,52,26.9,52,31.8,52,Low,Low,Low
Medication Dispensing,Latur,5,179544.4,False,10.3,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,24.6,52,27.0,52,31.9,52,Low,Low,Low
Medication Dispensing,Mumbai,4,76027.0,False,7.4,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.4,50,Low,Low,Low
Medication Dispensing,Nagpur,3,319528.0,False,4.3,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,18.2,48,20.5,48,25.1,48,Low,Low,Low
Medication Dispensing,Nanded,4,126551.5,False,6.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,19.5,50,21.7,50,26.0,50,Low,Low,Low
Medication Dispensing,Nashik,7,109917.28571428571,False,15.8,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,29.3,56,31.5,56,35.7,56,Low,Low,Medium
Medication Dispensing,Osmanabad,5,141958.0,False,9.5,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,22.8,52,24.8,52,28.8,52,Low,Low,Low
Medication Dispensing,Parbhani,8,160572.0,False,14.3,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,28.1,58,30.5,58,35.1,58,Low,Low,Medium
Medication Dispensing,Pune,7,117705.71428571429,False,16.7,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,31.1,56,33.3,56,37.6,56,Low,Low,Medium
Medication Dispensing,Raigad,8,107128.375,False,20.0,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,34.3,58,36.8,58,41.8,58,Low,Medium,Medium
Medication Dispensing,Sangli,5,61199.6,False,12.5,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,26.0,52,28.4,52,33.2,52,Low,Low,Low
Medication Dispensing,Satara,3,29661.0,False,5.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,19.7,48,22.1,48,27.1,48,Low,Low,Low
Medication Dispensing,Solapur,5,145814.6,False,9.5,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,24.3,52,26.5,52,31.1,52,Low,Low,Low
Medication Dispensing,Yavatmal,6,72916.5,False,11.9,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,25.5,54,27.8,54,32.5,54,Low,Low,Low
Microservices,Ahmednagar,3,98690.66666666667,False,4.7,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,17.8,48,19.9,48,24.1,48,Low,Low,Low
Microservices,Akola,3,201405.66666666666,False,4.3,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,16.5,48,18.7,48,23.2,48,Low,Low,Low
Microservices,Amravati,7,196471.42857142858,False,19.4,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,32.9,56,35.1,56,39.6,56,Low,Medium,Medium
Microservices,Aurangabad,2,130700.5,False,2.6,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,16.0,46,17.9,46,21.7,46,Low,Low,Low
Microservices,Beed,5,66002.4,False,11.4,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,26.5,52,28.9,52,33.7,52,Low,Low,Low
Microservices,Bhiwandi,3,95239.33333333333,False,5.6,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,19.9,48,22.1,48,26.5,48,Low,Low,Low
Microservices,Chandrapur,2,115251.5,False,2.4,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,15.3,46,17.5,46,21.9,46,Low,Low,Low
Microservices,Dhule,3,265652.0,False,6.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,20.6,48,23.1,48,28.2,48,Low,Low,Low
Microservices,Jalgaon,3,46296.666666666664,False,5.3,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,18.8,48,21.0,48,25.5,48,Low,Low,Low
Microservices,Jalna,1,52189.0,False,0.0,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,12.1,44,14.2,44,18.5,44,Low,Low,Low
Microservices,Kolhapur,4,228279.5,False,7.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Microservices,Latur,4,97103.25,False,7.7,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Microservices,Mumbai,4,55222.75,False,7.4,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.4,50,Low,Low,Low
Microservices,Nagpur,5,118687.2,False,8.7,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,22.6,52,24.9,52,29.5,52,Low,Low,Low
Microservices,Nanded,4,137979.25,False,6.7,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,19.5,50,21.7,50,26.0,50,Low,Low,Low
Microservices,Nashik,2,217229.5,False,2.6,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,16.1,46,18.3,46,22.5,46,Low,Low,Low
Microservices,Osmanabad,3,114802.66666666667,False,4.8,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,18.1,48,20.1,48,24.1,48,Low,Low,Low
Microservices,Parbhani,3,160095.0,False,4.1,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,17.9,48,20.3,48,24.9,48,Low,Low,Low
Microservices,Pune,3,37826.666666666664,False,5.6,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,20.0,48,22.2,48,26.5,48,Low,Low,Low
Microservices,Raigad,4,66018.5,False,8.6,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,22.9,50,25.4,50,30.4,50,Low,Low,Low
Microservices,Sangli,5,320913.2,False,12.5,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,26.0,52,28.4,52,33.2,52,Low,Low,Low
Microservices,Satara,7,172818.42857142858,False,15.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,29.7,56,32.1,56,37.1,56,Low,Low,Medium
Microservices,Solapur,5,134485.8,False,9.5,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,24.3,52,26.5,52,31.1,52,Low,Low,Low
Microservices,Yavatmal,3,156334.66666666666,False,4.8,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,18.4,48,20.7,48,25.4,48,Low,Low,Low
MongoDB,Ahmednagar,4,233610.75,True,7.0,1.3625,Low,Stable,8.46,36.595,0.0,0.0,0.0,0.0,20.4,58,22.9,58,27.8,58,Low,Low,Low
MongoDB,Akola,5,121348.6,True,8.5,1.3625,Low,Stable,9.0,33.019,0.0,0.0,0.0,0.0,21.0,60,23.6,60,28.8,60,Low,Low,Low
MongoDB,Amravati,5,132957.8,True,12.9,1.3625,Low,Stable,8.8925,37.6035,0.0,0.0,0.0,0.0,26.7,60,29.3,60,34.4,60,Low,Low,Low
MongoDB,Aurangabad,4,115228.75,True,7.7,1.3625,Low,Stable,7.6,38.486000000000004,0.0,0.0,0.0,0.0,21.5,58,23.7,58,28.2,58,Low,Low,Low
MongoDB,Beed,5,114526.6,True,11.4,1.3625,Low,Stable,9.5965,42.417,0.0,0.0,0.0,0.0,26.9,60,29.6,60,35.1,60,Low,Low,Medium
MongoDB,Bhiwandi,6,161328.16666666666,True,13.9,1.3625,Low,Stable,8.895,40.1755,0.0,0.0,0.0,0.0,28.5,62,31.1,62,36.2,62,Low,Low,Medium
